year,date,name,acres,latitude,longitude,burn_type,treatment_type,county_unit_ID,county,source,fire_type
2006,6/25/2006,OBSERVATION,2762,40.76,-120.149,,,,Lassen,MTBS,WILDFIRE
2006,10/11/2006,CUYAMA,1050,35.05,-119.895,,,,San Luis Obispo,MTBS,WILDFIRE
2006,10/25/2006,PHELPS,1661,36.159,-120.251,,,,Fresno,MTBS,WILDFIRE
2006,7/23/2006,UNCLES COMPLEX,3794,41.414,-123.177,,,,Siskiyou,MTBS,WILDFIRE
2006,6/4/2006,DEVIL,1135,35.757,-119.997,,,,Kern,MTBS,WILDFIRE
2006,7/22/2006,EMPIRE,1072,33.41,-118.453,,,,Los Angeles,MTBS,WILDFIRE
2006,7/18/2006,CREEK,1685,40.371,-120.701,,,,Lassen,MTBS,WILDFIRE
2006,9/22/2006,ZAM ASSIST,14404,38.754,-121.905,,,,Yolo,MTBS,WILDFIRE
2006,9/16/2006,ORCHARD,1609,33.981,-117.021,,,,Riverside,MTBS,WILDFIRE
2006,9/17/2006,RANCH,2074,33.952,-116.919,,,,Riverside,MTBS,WILDFIRE
2006,5/26/2006,STUHR,1546,37.331,-121.135,,,,Stanislaus,MTBS,WILDFIRE
2006,7/11/2006,MIDWAY,6243,37.681,-121.531,,,,San Joaquin,MTBS,WILDFIRE
2006,7/26/2006,HOY,1376,41.487,-122.397,,,,Siskiyou,MTBS,WILDFIRE
2006,7/9/2006,MAGGIE,3721,36.323,-118.506,,,,Tulare,MTBS,WILDLAND FIRE USE
2006,7/24/2006,ORLEANS COMPLEX,15965,41.336,-123.465,,,,Siskiyou,MTBS,WILDFIRE
2006,7/20/2006,COYOTE,1386,36.061,-118.894,,,,Tulare,MTBS,WILDFIRE
2006,6/25/2006,BALLS CANYON,1955,39.666,-120.079,,,,Sierra,MTBS,WILDFIRE
2006,7/23/2006,HORSE,16659,32.721,-116.62,,,,San Diego,MTBS,WILDFIRE
2006,6/26/2006,GOODALE,4244,36.96,-118.283,,,,Inyo,MTBS,WILDFIRE
2006,9/14/2006,SAWMILL,7095,37.804,-118.63,,,,Mono,MTBS,WILDFIRE
2006,7/23/2006,TITUS,6121,41.609,-123.355,,,,Siskiyou,MTBS,WILDFIRE
2006,7/24/2006,RUSH,5282,41.091,-123.006,,,,Siskiyou,MTBS,WILDFIRE
2006,6/19/2006,PERKINS,14342,34.851,-119.695,,,,Santa Barbara,MTBS,WILDFIRE
2006,7/22/2006,RIDGE,2487,34.913,-119.297,,,,Kern,MTBS,WILDFIRE
2006,7/22/2006,BALD,2075,34.93,-119.961,,,,Santa Barbara,MTBS,WILDFIRE
2006,9/4/2006,DAY,159713,34.615,-118.971,,,,Ventura,MTBS,WILDFIRE
2006,6/26/2006,HARVEY,1299,40.053,-122.91,,,,Tehama,MTBS,WILDLAND FIRE USE
2006,7/24/2006,HUNTER,16757,39.662,-122.927,,,,Mendocino,MTBS,WILDFIRE
2006,6/26/2006,HIGH,2919,41.446,-121.309,,,,Modoc,MTBS,WILDFIRE
2006,7/24/2006,SAGE,5474,41.708,-120.504,,,,Modoc,MTBS,WILDFIRE
2006,7/24/2006,HANCOCK,23299,41.426,-123.306,,,,Siskiyou,MTBS,WILDFIRE
2006,6/25/2006,BOULDER,2872,40.195,-120.577,,,,Plumas,MTBS,WILDFIRE
2006,7/9/2006,MILLARD,86585,34.114,-116.62,,,,San Bernardino,MTBS,WILDFIRE
2006,8/29/2006,EMERALD,2106,34.092,-117.057,,,,San Bernardino,MTBS,WILDFIRE
2006,9/19/2006,PINNACLES,2651,34.323,-117.2,,,,San Bernardino,MTBS,WILDFIRE
2006,10/26/2006,ESPERANZA,40566,33.861,-116.879,,,,Riverside,MTBS,WILDFIRE
2006,7/26/2006,BRODER WFU,3484,36.145,-118.173,,,,Tulare,MTBS,WILDFIRE
2006,8/5/2006,COTTONWOOD,2386,35.416,-118.267,,,,Kern,MTBS,WILDFIRE
2006,2/24/2006,HOTLUM,3171,41.512,-122.315,,,,Siskiyou,MTBS,WILDFIRE
2006,9/2/2006,PIGEON,100962,40.951,-123.202,,,,Trinity,MTBS,WILDFIRE
2006,9/5/2006,RALSTON,7975,39.024,-120.681,,,,Placer,MTBS,WILDFIRE
2006,9/19/2006,BASSETTS,2320,39.633,-120.589,,,,Sierra,MTBS,WILDFIRE
2006,7/5/2006,BUTTE 2,1766,35.992,-117.025,,,,Inyo,MTBS,WILDFIRE
2006,7/22/2006,WHISPERING PINES,1425,34.071,-116.34,,,,San Bernardino,MTBS,WILDFIRE
2006,7/7/2006,PUSHWALLA,2468,33.879,-116.088,,,,Riverside,MTBS,WILDFIRE
2006,7/20/2006,TOUGH NUT,1139,35.001,-115.524,,,,San Bernardino,MTBS,WILDFIRE
2006,7/3/2006,UNNAMED,1021,40.613,-120.029,,,,Lassen,MTBS,UNKNOWN
2006,7/24/2006,CALICO,9274,36.009,-116.532,,,,Inyo,MTBS,WILDFIRE
2006,12/3/2006,SHEKELL,10295,34.329,-118.894,,,,Ventura,MTBS,WILDFIRE
2006,7/22/2006,THREE ROCKS,9336,36.501,-120.504,,,,Fresno,MTBS,WILDFIRE
2006,2/6/2006,SIERRA,9368,33.824,-117.687,,,,Orange,MTBS,WILDFIRE
2007,7/6/2007,ROCK 2,1082,36.042,-118.781,,,,Tulare,MTBS,WILDFIRE
2007,6/1/2007,LARSON,1212,38.551,-119.513,,,,Mono,MTBS,WILDFIRE
2007,9/3/2007,LICK,47424,37.223,-121.428,,,,Santa Clara,MTBS,WILDFIRE
2007,6/20/2007,BROWN,1350,35.624,-119.768,,,,Kern,MTBS,WILDFIRE
2007,3/31/2007,LOS FLORES,4834,34.361,-117.269,,,,San Bernardino,MTBS,WILDFIRE
2007,8/7/2007,BANGOR,1137,39.351,-121.458,,,,Butte,MTBS,WILDFIRE
2007,7/10/2007,ELK COMPLEX (KING CREEK 2),14201,41.681,-123.414,,,,Siskiyou,MTBS,WILDFIRE
2007,7/10/2007,ELK COMPLEX (ELK),1364,41.617,-123.279,,,,Siskiyou,MTBS,WILDFIRE
2007,6/24/2007,WHITE,11784,34.986,-118.431,,,,Kern,MTBS,WILDFIRE
2007,5/19/2007,GORMAN,2606,34.758,-118.812,,,,Los Angeles,MTBS,WILDFIRE
2007,10/22/2007,MAGIC,2678,34.404,-118.622,,,,Los Angeles,MTBS,WILDFIRE
2007,5/10/2007,ISLAND,4945,33.359,-118.364,,,,Los Angeles,MTBS,WILDFIRE
2007,10/23/2007,AMMO FIRE,19213,33.333,-117.479,,,,San Diego,MTBS,WILDFIRE
2007,10/22/2007,RICE,10013,33.384,-117.18,,,,San Diego,MTBS,WILDFIRE
2007,7/16/2007,PHILLIPS,1053,38.811,-121.383,,,,Placer,MTBS,WILDFIRE
2007,3/11/2007,241 FIRE,1855,33.828,-117.747,,,,Orange,MTBS,WILDFIRE
2007,7/10/2007,POWER,1055,41.012,-121.486,,,,Shasta,MTBS,WILDFIRE
2007,6/3/2007,SHANNON,2346,35.984,-118.853,,,,Tulare,MTBS,WILDFIRE
2007,7/10/2007,BALLS CANYON,4551,39.684,-120.051,,,,Sierra,MTBS,WILDFIRE
2007,9/2/2007,NORTH,2437,34.416,-118.25,,,,Los Angeles,MTBS,WILDFIRE
2007,10/20/2007,RANCH,37009,34.516,-118.727,,,,Los Angeles,MTBS,WILDFIRE
2007,10/21/2007,BUCKWEED,41332,34.515,-118.446,,,,Los Angeles,MTBS,WILDFIRE
2007,9/12/2007,PINE,2302,32.786,-116.534,,,,San Diego,MTBS,WILDFIRE
2007,10/21/2007,WITCH,167551,33.079,-116.766,,,,San Diego,MTBS,WILDFIRE
2007,10/21/2007,SANTIAGO,27605,33.72,-117.66,,,,Orange,MTBS,WILDFIRE
2007,10/23/2007,POOMACHA,47496,33.3,-116.92,,,,San Diego,MTBS,WILDFIRE
2007,10/21/2007,HARRIS,90443,32.646,-116.771,,,,San Diego,MTBS,WILDFIRE
2007,7/6/2007,INYO COMPLEX (SAGE),6531,37.156,-118.354,,,,Inyo,MTBS,WILDFIRE
2007,7/6/2007,INYO COMPLEX (OAK),28447,36.848,-118.279,,,,Inyo,MTBS,WILDFIRE
2007,7/10/2007,ELK COMPLEX (LITTLE GRIDER),2397,41.804,-123.412,,,,Siskiyou,MTBS,WILDFIRE
2007,7/10/2007,CHINA BACK COMPLEX,3162,41.842,-122.703,,,,Siskiyou,MTBS,WILDFIRE
2007,7/4/2007,ZACA,241846,34.695,-119.659,,,,Santa Barbara,MTBS,WILDFIRE
2007,7/10/2007,FLETCHER,8168,41.971,-120.545,,,,Modoc,MTBS,WILDFIRE
2007,7/5/2007,ANTELOPE COMPLEX (WHEELER),23108,40.139,-120.582,,,,Plumas,MTBS,WILDFIRE
2007,9/3/2007,MOONLIGHT,65718,40.22,-120.736,,,,Plumas,MTBS,WILDFIRE
2007,9/14/2007,BUTLER 2,14661,34.292,-116.991,,,,San Bernardino,MTBS,WILDFIRE
2007,10/22/2007,GRASS VALLEY,1463,34.267,-117.228,,,,San Bernardino,MTBS,WILDFIRE
2007,10/22/2007,SLIDE,13190,34.223,-117.088,,,,San Bernardino,MTBS,WILDFIRE
2007,4/29/2007,JAMES,2078,35.749,-118.398,,,,Kern,MTBS,WILDFIRE
2007,6/3/2007,GOLDLEDGE,4168,35.878,-118.428,,,,Tulare,MTBS,WILDFIRE
2007,8/27/2007,GROUSE,1073,36.285,-118.428,,,,Tulare,MTBS,WILDFIRE
2007,8/29/2007,WALLOW,1535,40.492,-123.343,,,,Trinity,MTBS,WILDFIRE
2007,6/23/2007,ANGORA,3014,38.886,-120.04,,,,El Dorado,MTBS,WILDFIRE
2007,10/21/2007,CANYON,4686,34.054,-118.677,,,,Los Angeles,MTBS,WILDFIRE
2007,5/8/2007,GRIFFITH PARK,1147,34.134,-118.311,,,,Los Angeles,MTBS,WILDFIRE
2007,10/29/2007,JACK,1130,37.573,-119.663,,,,Mariposa,MTBS,WILDFIRE
2007,2/21/2007,UNNAMED,1507,34.989,-120.163,,,,Santa Barbara,MTBS,UNKNOWN
2007,4/14/2007,GOLDEN,2062,36.03,-116.594,,,,Inyo,MTBS,WILDFIRE
2007,8/10/2007,TAR,5010,35.927,-120.298,,,,Fresno,MTBS,WILDFIRE
2007,11/24/2007,CORRAL,4555,34.055,-118.748,,,,Los Angeles,MTBS,WILDFIRE
2008,10/13/2008,SESNON,15235,34.307,-118.604,,,,Los Angeles,MTBS,WILDFIRE
2008,6/21/2008,SHU LIGHTNING COMPLEX (MOON),36514,40.546,-122.663,,,,Shasta,MTBS,WILDFIRE
2008,6/21/2008,SHU LIGHTNING COMPLEX (LOWER),1470,40.638,-122.764,,,,Trinity,MTBS,WILDFIRE
2008,6/22/2008,PETERSON COMPLEX,7932,40.917,-121.338,,,,Shasta,MTBS,WILDFIRE
2008,6/22/2008,WALKER,12441,39.066,-122.479,,,,Colusa,MTBS,WILDFIRE
2008,6/21/2008,MEU LIGHTNING COMPLEX (RED MOUNTAIN),7636,39.892,-123.639,,,,Mendocino,MTBS,WILDFIRE
2008,5/6/2008,COLYEAR,1769,40.078,-122.679,,,,Tehama,MTBS,WILDFIRE
2008,6/22/2008,BROWN,3975,36.686,-120.921,,,,San Benito,MTBS,WILDFIRE
2008,6/10/2008,OPHIR,1033,39.441,-121.567,,,,Butte,MTBS,WILDFIRE
2008,6/11/2008,HUMBOLDT,23769,39.703,-121.683,,,,Butte,MTBS,WILDFIRE
2008,8/4/2008,CRAIG,1758,39.581,-121.347,,,,Butte,MTBS,WILDFIRE
2008,7/2/2008,YELLOW,33232,33.392,-117.455,,,,San Diego,MTBS,WILDFIRE
2008,5/20/2008,AVOCADO,1245,36.791,-119.371,,,,Fresno,MTBS,WILDFIRE
2008,6/21/2008,HUMBOLDT COMPLEX (PARADISE),1226,40.117,-124.052,,,,Humboldt,MTBS,WILDFIRE
2008,6/21/2008,WILD,4100,38.301,-122.169,,,,Solano,MTBS,WILDFIRE
2008,6/21/2008,MEU LIGHTNING COMPLEX (COWSHED  LIGHTNING),4835,39.029,-123.611,,,,Mendocino,MTBS,WILDFIRE
2008,6/21/2008,MEU LIGHTNING COMPLEX (NAVARRO),3220,39.185,-123.619,,,,Mendocino,MTBS,WILDFIRE
2008,6/21/2008,MEU LIGHTNING COMPLEX (SUGARLOAF),8344,38.999,-123.503,,,,Mendocino,MTBS,WILDFIRE
2008,6/22/2008,MEU LIGHTNING COMPLEX (CLIFF),4346,39.053,-123.568,,,,Mendocino,MTBS,WILDFIRE
2008,6/23/2008,MEU LIGHTNING COMPLEX (MIDDLE),2087,39.761,-123.8,,,,Mendocino,MTBS,WILDFIRE
2008,6/26/2008,MEU LIGHTNING COMPLEX (INDIAN),1129,39.381,-123.606,,,,Mendocino,MTBS,WILDFIRE
2008,6/21/2008,MEU LIGHTNING COMPLEX (HARDY),5520,39.708,-123.768,,,,Mendocino,MTBS,WILDFIRE
2008,7/4/2008,MEU LIGHTNING COMPLEX (BUTCH),2436,39.71,-123.173,,,,Mendocino,MTBS,WILDFIRE
2008,7/4/2008,MEU LIGHTNING COMPLEX (LOST PIPE),1422,39.779,-123.714,,,,Mendocino,MTBS,WILDFIRE
2008,7/4/2008,MEU LIGHTNING COMPLEX (LOW GAP),2138,39.156,-123.383,,,,Mendocino,MTBS,WILDFIRE
2008,7/4/2008,MEU LIGHTNING COMPLEX (ORR),1682,39.218,-123.392,,,,Mendocino,MTBS,WILDFIRE
2008,7/5/2008,MEU LIGHTNING COMPLEX (TRAVIS),1503,40.017,-123.227,,,,Trinity,MTBS,WILDFIRE
2008,6/10/2008,41 FIRE,2607,36.989,-119.766,,,,Madera,MTBS,WILDFIRE
2008,6/21/2008,HWY 140,1267,37.333,-120.13,,,,Mariposa,MTBS,WILDFIRE
2008,6/21/2008,SODA COMPLEX (MILL),3551,39.477,-123.085,,,,Mendocino,MTBS,WILDFIRE
2008,6/21/2008,TWENTY,1133,39.184,-121.482,,,,Yuba,MTBS,WILDFIRE
2008,9/1/2008,GLADDING,1037,38.916,-121.252,,,,Placer,MTBS,WILDFIRE
2008,7/8/2008,CANYON COMPLEX (FRIEND-DARNELL),4172,39.632,-121.312,,,,Butte,MTBS,WILDFIRE
2008,6/21/2008,CANYON COMPLEX (BEAR),1515,39.845,-121.381,,,,Butte,MTBS,WILDFIRE
2008,5/21/2008,SUMMIT,3642,37.047,-121.794,,,,Santa Cruz,MTBS,WILDFIRE
2008,6/20/2008,SHU LIGHTNING COMPLEX (KIRKMAN),2289,40.528,-122.071,,,,Shasta,MTBS,WILDFIRE
2008,6/20/2008,SHU LIGHTNING COMPLEX (PINE),1985,40.726,-122.074,,,,Shasta,MTBS,WILDFIRE
2008,6/21/2008,MAD RIVER COMPLEX (TRAVIS),1103,40.121,-123.294,,,,Trinity,MTBS,WILDFIRE
2008,6/10/2008,LAGRANGE,1413,37.692,-120.444,,,,Tuolumne,MTBS,WILDFIRE
2008,6/23/2008,TGU LIGHTNING COMPLEX (ANTELOPE),3350,40.251,-121.871,,,,Tehama,MTBS,WILDFIRE
2008,10/9/2008,NOVEMBER,3765,33.274,-117.332,,,,San Diego,MTBS,WILDFIRE
2008,10/16/2008,JULIET,2356,33.301,-117.288,,,,San Diego,MTBS,WILDFIRE
2008,10/12/2008,MAREK,4941,34.309,-118.382,,,,Los Angeles,MTBS,WILDFIRE
2008,11/14/2008,SAYRE,11227,34.339,-118.462,,,,Los Angeles,MTBS,WILDFIRE
2008,11/15/2008,FREEWAY COMPLEX,29350,33.919,-117.753,,,,Orange,MTBS,WILDFIRE
2008,6/21/2008,BEAR WALLOW COMPLEX (CARIBOU),12914,41.059,-123.027,,,,Siskiyou,MTBS,WILDFIRE
2008,6/28/2008,BEAR WALLOW COMPLEX (ANTHONY MILNE),2175,41.505,-123.184,,,,Siskiyou,MTBS,WILDFIRE
2008,7/22/2008,PANTHER,71448,41.541,-123.381,,,,Siskiyou,MTBS,WILDFIRE
2008,6/21/2008,CUB COMPLEX (CUB),20772,40.194,-121.491,,,,Tehama,MTBS,WILDFIRE
2008,6/20/2008,BTU LIGHTNING COMPLEX (SMOKEY),1423,40.063,-121.621,,,,Tehama,MTBS,WILDFIRE
2008,6/21/2008,SHU LIGHTNING COMPLEX (VENTURE),2030,40.982,-121.581,,,,Shasta,MTBS,WILDFIRE
2008,6/21/2008,TGU LIGHTNING COMPLEX (MILL),13447,40.162,-121.868,,,,Tehama,MTBS,WILDFIRE
2008,8/14/2008,BTU LIGHTNING COMPLEX (LONG BRANCH-JACK),52091,39.852,-121.444,,,,Butte,MTBS,WILDFIRE
2008,6/23/2008,CORRAL,11601,40.86,-120.86,,,,Lassen,MTBS,WILDFIRE
2008,6/8/2008,BASIN COMPLEX (INDIANS),59095,36.136,-121.378,,,,Monterey,MTBS,WILDFIRE
2008,6/21/2008,BASIN COMPLEX,164537,36.212,-121.578,,,,Monterey,MTBS,WILDFIRE
2008,7/1/2008,GAP,9368,34.485,-119.866,,,,Santa Barbara,MTBS,WILDFIRE
2008,9/27/2008,CHALK,15420,36.016,-121.468,,,,Monterey,MTBS,WILDFIRE
2008,11/13/2008,TEA,1927,34.454,-119.676,,,,Santa Barbara,MTBS,WILDFIRE
2008,6/12/2008,WHISKEY,8263,39.855,-122.669,,,,Tehama,MTBS,WILDFIRE
2008,6/21/2008,SODA COMPLEX (BIG),1977,39.416,-123.076,,,,Mendocino,MTBS,WILDFIRE
2008,6/21/2008,SODA COMPLEX (MONKEY  ROCK),1785,39.544,-122.968,,,,Mendocino,MTBS,WILDFIRE
2008,6/21/2008,SODA COMPLEX (BACK),1740,39.37,-122.977,,,,Lake,MTBS,WILDFIRE
2008,6/21/2008,SISKIYOU-BLUE 2 COMPLEX (BLUE 2),100823,41.614,-123.658,,,,Siskiyou,MTBS,WILDFIRE
2008,6/20/2008,HELLS HALF FIRE (HALF),14873,40.763,-123.56,,,,Humboldt,MTBS,WILDFIRE
2008,6/21/2008,MAD RIVER COMPLEX (BONANZA),1503,40.212,-123.227,,,,Trinity,MTBS,WILDFIRE
2008,6/22/2008,CANYON COMPLEX (LITTLE),1617,39.765,-121.248,,,,Plumas,MTBS,WILDFIRE
2008,6/21/2008,CANYON COMPLEX (FOUR MILE),2873,39.755,-121.339,,,,Butte,MTBS,WILDFIRE
2008,6/21/2008,CANYON COMPLEX (SCOTCH),26418,39.722,-121.191,,,,Plumas,MTBS,WILDFIRE
2008,6/21/2008,CANYON COMPLEX (COLD),5953,39.835,-120.807,,,,Plumas,MTBS,WILDFIRE
2008,7/29/2008,RICH,6680,40.04,-121.137,,,,Plumas,MTBS,WILDFIRE
2008,5/31/2008,CLOVER,14778,36.133,-118.084,,,,Tulare,MTBS,WILDFIRE
2008,6/28/2008,PIUTE,36251,35.495,-118.34,,,,Kern,MTBS,WILDFIRE
2008,6/21/2008,IRON AND ALPS COMPLEXES (EAGLE),32397,40.714,-123.162,,,,Trinity,MTBS,WILDFIRE
2008,6/21/2008,IRON AND ALPS COMPLEXES (ZEIGLER),2450,40.869,-123.479,,,,Trinity,MTBS,WILDFIRE
2008,6/21/2008,IRON AND ALPS COMPLEXES (CEDAR),25277,40.749,-123.361,,,,Trinity,MTBS,WILDFIRE
2008,6/21/2008,LIME COMPLEX (MINERS),25680,40.637,-123.268,,,,Trinity,MTBS,WILDFIRE
2008,6/20/2008,LIME COMPLEX (TELEPHONE),7312,40.421,-123.096,,,,Trinity,MTBS,WILDFIRE
2008,6/21/2008,YOLLA BOLLY COMPLEX (IRON),94888,40.096,-122.979,,,,Trinity,MTBS,WILDFIRE
2008,6/21/2008,LIME COMPLEX (NOBLE),12934,40.325,-122.905,,,,Shasta,MTBS,WILDFIRE
2008,6/21/2008,YOLLA BOLLY COMPLEX (TROUGH),3920,40.185,-123.119,,,,Trinity,MTBS,WILDFIRE
2008,6/20/2008,LIME COMPLEX (LIME),27234,40.495,-123.412,,,,Trinity,MTBS,WILDFIRE
2008,6/21/2008,IRON AND ALPS COMPLEXES (IRONSIDE),13001,40.823,-123.424,,,,Trinity,MTBS,WILDFIRE
2008,6/21/2008,IRON AND ALPS COMPLEXES (CAREY),4022,41.073,-123.294,,,,Trinity,MTBS,WILDFIRE
2008,6/21/2008,LIME COMPLEX (DEADSHOT),1120,40.488,-122.922,,,,Trinity,MTBS,WILDFIRE
2008,6/21/2008,SHU LIGHTNING COMPLEX (DEERLICK),13605,40.452,-122.846,,,,Shasta,MTBS,WILDFIRE
2008,6/21/2008,LIME COMPLEX (SLIDE),1223,40.659,-123.513,,,,Trinity,MTBS,WILDFIRE
2008,6/21/2008,IRON AND ALPS COMPLEXES (BUCKHORN),29446,40.837,-123.263,,,,Trinity,MTBS,WILDFIRE
2008,6/22/2008,SHU LIGHTNING COMPLEX (MOTION),29346,40.698,-122.51,,,,Shasta,MTBS,WILDFIRE
2008,9/7/2008,GULCH,3133,40.38,-122.946,,,,Shasta,MTBS,WILDFIRE
2008,6/21/2008,SHU LIGHTNING COMPLEX (STEIN),1269,40.787,-122.091,,,,Shasta,MTBS,WILDFIRE
2008,6/21/2008,OLIVER,2855,37.499,-119.74,,,,Mariposa,MTBS,WILDFIRE
2008,6/21/2008,NORTH MOUNTAIN,2805,37.899,-119.897,,,,Tuolumne,MTBS,WILDFIRE
2008,7/25/2008,TELEGRAPH,33479,37.607,-120.015,,,,Mariposa,MTBS,WILDFIRE
2008,6/21/2008,YUBA RIVER COMPLEX (SCOTCHMAN),1206,39.35,-120.766,,,,Nevada,MTBS,WILDFIRE
2008,6/21/2008,YUBA RIVER COMPLEX (FALL),2088,39.376,-120.696,,,,Nevada,MTBS,WILDFIRE
2008,6/21/2008,AMERICAN RIVER COMPLEX (GOVERNMENT),20709,39.208,-120.596,,,,Placer,MTBS,WILDFIRE
2008,8/17/2008,JACK,6062,41.811,-121.53,,,,Siskiyou,MTBS,WILDFIRE
2008,7/19/2008,TEHIPITE,12205,36.941,-118.811,,,,Fresno,MTBS,WILDFIRE
2008,9/10/2008,HIDDEN,3703,36.603,-118.829,,,,Tulare,MTBS,WILDFIRE
2008,6/6/2008,UNNAMED,6738,35.823,-120.795,,,,Monterey,MTBS,UNKNOWN
2008,6/6/2008,UNNAMED,2849,35.977,-121.302,,,,Monterey,MTBS,UNKNOWN
2008,8/9/2008,UNNAMED,1220,35.974,-121.267,,,,Monterey,MTBS,UNKNOWN
2008,8/26/2008,UNNAMED,1676,36.034,-118.875,,,,Tulare,MTBS,UNKNOWN
2008,6/20/2008,BEAR WALLOW COMPLEX (UKONOM),40029,41.349,-123.308,,,,Siskiyou,MTBS,UNKNOWN
2008,7/4/2008,MEU LIGHTNING COMPLEX (JACK SMITH),1071,39.265,-123.322,,,,Mendocino,MTBS,WILDFIRE
2009,9/7/2009,OASIS,1476,38.946,-122.401,,,,Lake,MTBS,WILDFIRE
2009,9/22/2009,GUIBERSON,19356,34.351,-118.882,,,,Ventura,MTBS,WILDFIRE
2009,8/1/2009,DODGE COMPLEX (MENDIBOURNE),1492,40.978,-120.371,,,,Lassen,MTBS,WILDFIRE
2009,8/2/2009,SHU LIGHTNING COMPLEX (CASSEL),6452,40.942,-121.487,,,,Shasta,MTBS,WILDFIRE
2009,8/12/2009,COFFIN,1091,40.684,-122.835,,,,Trinity,MTBS,WILDFIRE
2009,8/30/2009,OAK GLEN 3,2050,34.035,-116.986,,,,San Bernardino,MTBS,WILDFIRE
2009,8/26/2009,BRYSON,3705,35.863,-121.043,,,,Monterey,MTBS,WILDFIRE
2009,8/28/2009,GLORIA,6686,36.463,-121.292,,,,Monterey,MTBS,WILDFIRE
2009,8/12/2009,LOCKHEED,8287,37.082,-122.214,,,,Santa Cruz,MTBS,WILDFIRE
2009,8/15/2009,YUBA,4016,39.339,-121.186,,,,Yuba,MTBS,WILDFIRE
2009,6/19/2009,EXPLOSIVE,2150,37.669,-121.502,,,,San Joaquin,MTBS,WILDFIRE
2009,8/13/2009,CORRAL,12006,37.593,-121.488,,,,San Joaquin,MTBS,WILDFIRE
2009,8/29/2009,PACHECO,1732,37.028,-121.343,,,,Santa Clara,MTBS,WILDFIRE
2009,6/17/2009,SHOTGUN,1286,36.322,-118.533,,,,Tulare,MTBS,WILDFIRE
2009,8/25/2009,MORRIS,2591,34.197,-117.86,,,,Los Angeles,MTBS,WILDFIRE
2009,8/26/2009,STATION,165368,34.327,-118.136,,,,Los Angeles,MTBS,WILDFIRE
2009,7/18/2009,FORKS,2932,37.28,-118.584,,,,Inyo,MTBS,WILDFIRE
2009,7/19/2009,TENNANT,3069,41.704,-122.012,,,,Siskiyou,MTBS,WILDFIRE
2009,8/21/2009,RED ROCK,1418,41.566,-123.166,,,,Siskiyou,MTBS,WILDFIRE
2009,8/1/2009,HAT CREEK COMPLEX (SUGARLOAF),9632,40.702,-121.439,,,,Shasta,MTBS,WILDFIRE
2009,8/2/2009,HAT CREEK COMPLEX (BROWN),1844,40.833,-121.534,,,,Shasta,MTBS,WILDFIRE
2009,5/5/2009,JESUSITA,8569,34.474,-119.725,,,,Santa Barbara,MTBS,WILDFIRE
2009,8/8/2009,LA BREA,84213,34.936,-120.027,,,,Santa Barbara,MTBS,WILDFIRE
2009,7/2/2009,BACKBONE,4702,41.07,-123.436,,,,Trinity,MTBS,WILDFIRE
2009,10/7/2009,MILL CREEK 4,2870,41.202,-123.621,,,,Humboldt,MTBS,WILDFIRE
2009,8/27/2009,COTTONWOOD,2542,33.746,-116.822,,,,Riverside,MTBS,WILDFIRE
2009,10/3/2009,SHEEP,7451,34.31,-117.541,,,,San Bernardino,MTBS,WILDFIRE
2009,6/30/2009,LION COMPLEX (LION),3308,36.168,-118.293,,,,Tulare,MTBS,WILDFIRE
2009,7/21/2009,LION COMPLEX (GRANITE),1737,36.153,-118.214,,,,Tulare,MTBS,WILDFIRE
2009,7/5/2009,REDSPOT,1177,41.158,-123.405,,,,Trinity,MTBS,WILDFIRE
2009,8/2/2009,SHU LIGHTNING COMPLEX (GOOSE),4252,40.973,-121.762,,,,Shasta,MTBS,WILDFIRE
2009,8/2/2009,SHU LIGHTNING COMPLEX (CHALK),6847,40.986,-121.812,,,,Shasta,MTBS,WILDFIRE
2009,7/26/2009,KNIGHT,8140,38.175,-120.229,,,,Tuolumne,MTBS,WILDFIRE
2009,8/3/2009,FAIRFIELD,1427,40.526,-121.349,,,,Shasta,MTBS,WILDFIRE
2009,5/30/2009,GROUSE,3087,37.687,-119.686,,,,Mariposa,MTBS,WILDFIRE
2009,6/8/2009,HARDEN,1663,37.893,-119.694,,,,Tuolumne,MTBS,WILDFIRE
2009,7/29/2009,WILDCAT,1176,37.942,-119.482,,,,Tuolumne,MTBS,WILDFIRE
2009,8/26/2009,BIG MEADOW,7837,37.731,-119.757,,,,Mariposa,MTBS,WILDFIRE
2009,4/26/2009,LEASE LAND CO OP FIELDS,1385,41.929,-121.655,,,,Siskiyou,MTBS,UNKNOWN
2009,3/19/2009,UNIT 13 A,1530,41.901,-121.706,,,,Siskiyou,MTBS,UNKNOWN
2010,7/18/2010,INDIAN,1901,35.708,-117.968,,,,Kern,MTBS,WILDFIRE
2010,7/16/2010,SAND 2,1089,35.783,-117.966,,,,Kern,MTBS,WILDFIRE
2010,5/15/2010,COTTON,2083,35.061,-119.886,,,,San Luis Obispo,MTBS,WILDFIRE
2010,5/15/2010,WASH,1039,35.116,-119.786,,,,San Luis Obispo,MTBS,WILDFIRE
2010,7/26/2010,MCDONALD,10041,40.947,-120.343,,,,Lassen,MTBS,WILDFIRE
2010,7/24/2010,CONSTANTIA,1511,39.934,-120.058,,,,Lassen,MTBS,WILDFIRE
2010,10/28/2010,BEAR CREEK,1311,34.654,-120.583,,,,Santa Barbara,MTBS,WILDFIRE
