year,date,name,acres,latitude,longitude,burn_type,treatment_type,county_unit_ID,county,source,escaped
2006,2006-07-05,UPPER REDWOO,612.6343384,36.7124077,-118.9075494,,,,Tulare,CALFIRE,FALSE
1999,1999-08-17,TAR GAP,613.7676392,36.43662219,-118.6471727,,,,Tulare,CALFIRE,FALSE
2008,2008-10-14,WAWONA NW,616.1233521,37.56741578,-119.6820358,,,,Mariposa,CALFIRE,FALSE
2005,2005-09-30,05 HACKAMORE,617.1702881,41.61230716,-121.0353075,,,,Modoc,CALFIRE,FALSE
1954,1954-08-07,TURK,620.6279907,37.21623436,-119.8541384,,,,Madera,CALFIRE,FALSE
2018,2018-10-25,NA,620.8391113,41.43045708,-121.7937543,,,,Siskiyou,CALFIRE,FALSE
1995,1995-09-19,OIL CREEK,623.3849487,40.50802503,-124.3661968,,,,Humboldt,CALFIRE,FALSE
2005,2005-10-15,PITTVILLE NORTH UB,624.8113403,40.88922804,-121.3099337,,,,Lassen,CALFIRE,FALSE
2006,2005-10-01,FALLS PRESCRIBED BURN,624.8831787,33.53266932,-117.3572662,,,,Riverside,CALFIRE,FALSE
2009,2008-10-01,CROWDER ELK HABITAT RX BURN,625.4321289,41.89744671,-120.7619299,,,,Modoc,CALFIRE,FALSE
1998,1998-09-23,JUPITER VMP,625.9228516,38.11709903,-120.5437001,,,,Calaveras,CALFIRE,FALSE
2015,2015-05-27,,626,40.070124,-122.063019,Broadcast,,,Tehama,PFIRS,FALSE
2017,2017-05-25,,626,40.070124,-122.063019,Broadcast,,,Tehama,PFIRS,FALSE
2020,2020-06-05,Man Field Burn,626.2554932,35.97455282,-121.3198677,,,,Monterey,CALFIRE,FALSE
1996,1996-09-23,CEDARGROV,627.5117188,36.79993636,-118.6527705,,,,Fresno,CALFIRE,FALSE
2011,2011-07-10,Redwood Mountain,627.859314,36.69199154,-118.9167468,,,,Tulare,CALFIRE,FALSE
1983,1983-01-01,NA,628.1851196,36.53142689,-121.2020711,,,,San Benito,CALFIRE,FALSE
2009,2009-11-28,DOE PEAK TYPE CONVERSION,629.4244995,39.68637601,-122.6183237,,,,Glenn,CALFIRE,FALSE
2015,2015-05-27,Berleman,629.4899902,40.06962319,-122.063008,,,,Tehama,CALFIRE,FALSE
2017,2017-05-25,BERLEMAN,629.5083618,40.06962834,-122.0630215,,,,Tehama,CALFIRE,FALSE
2012,2012-11-12,North Ranch VMP,629.9003906,35.24723247,-120.8763812,,,,San Luis Obispo,CALFIRE,FALSE
2008,2008-01-01,JOHNSON RANCH VMP,630.6098022,33.56077186,-117.0805569,,,,Riverside,CALFIRE,FALSE
1969,1969-04-26,MEYER,631.7344971,37.64242645,-120.0004122,,,,Mariposa,CALFIRE,FALSE
2006,2006-06-01,06 HC UNDERBURN CENTER,632.7263794,40.77935635,-121.2990709,,,,Lassen,CALFIRE,FALSE
2007,2007-10-01,GREEN MOUNTAIN,635.2682495,40.75718973,-122.1908368,,,,Shasta,CALFIRE,FALSE
2000,2000-02-15,WITCH CREEK,638.7901611,33.08040834,-116.6990318,,,,San Diego,CALFIRE,FALSE
2006,2006-06-02,MANTON ROAD UNIT 111,642.0803833,40.32358208,-122.0749915,,,,Tehama,CALFIRE,FALSE
2002,2002-11-25,WARM SPRINGS,642.656189,38.75530616,-123.0500236,,,,Sonoma,CALFIRE,FALSE
1996,1996-07-29,LODGE #3,643.3635864,39.32925913,-121.8256478,,,,Butte,CALFIRE,FALSE
2018,2018-02-06,REVISED ICE BURN UNITS 9B,644.2939453,35.7229085,-118.5394263,,,,Kern,CALFIRE,FALSE
1985,1985-01-01,NA,644.6328125,37.74207977,-119.5219675,,,,Mariposa,CALFIRE,FALSE
1983,1983-01-01,TEMASCAL RANCH II BURN,649.0284424,34.51767774,-118.6923612,,,,Los Angeles,CALFIRE,FALSE
2019,2019-06-14,CHANDLER JUNIPER REMOVAL,649.7580566,41.80657404,-121.2528306,,,,Modoc,CALFIRE,FALSE
1993,1993-06-01,SANTA ROSA/TENAJA,650.045105,33.53753387,-117.2625354,,,,Riverside,CALFIRE,FALSE
2011,2011-10-01,BENCH,653.9140015,41.565553,-121.3576293,,,,Modoc,CALFIRE,FALSE
2018,2018-08-03,BENCH UB,653.9140015,41.565553,-121.3576293,,,,Modoc,CALFIRE,FALSE
1987,1987-09-28,RODEO RIDGE,655.5597534,35.31934542,-118.4784479,,,,Kern,CALFIRE,FALSE
1990,1990-06-19,PRESCRIBED FIRE,656.482605,33.78142074,-117.5476833,,,,Riverside,CALFIRE,FALSE
2016,2016-10-11,GRASSHOPPER,657.4764404,40.30238139,-124.0003366,,,,Humboldt,CALFIRE,FALSE
2017,2017-10-31,GRASSHOPPER,657.4765625,40.3023864,-124.0003504,,,,Humboldt,CALFIRE,FALSE
1993,1993-06-29,ROSASCO #7,657.7752075,37.7845765,-120.4903382,,,,Tuolumne,CALFIRE,FALSE
2001,2001-07-09,UNIT #9,659.3112793,35.84742945,-120.7819089,,,,Monterey,CALFIRE,FALSE
1958,1958-07-19,BRUINSMA,659.4262085,37.14692508,-119.6567143,,,,Madera,CALFIRE,FALSE
1989,1989-11-01,LAWSON VMP,661.7984619,38.87134264,-123.2006976,,,,Mendocino,CALFIRE,FALSE
1985,1985-06-29,HAWKEYE,666.4988403,40.65877908,-121.9606271,,,,Shasta,CALFIRE,FALSE
1986,1986-12-12,LODI BURN,666.9070435,34.16791931,-117.7884298,,,,Los Angeles,CALFIRE,FALSE
1994,1994-09-15,COOSKIE VMP,667.8338623,40.22475516,-124.2794039,,,,Humboldt,CALFIRE,FALSE
1992,1992-01-01,EAST HIGHLANDS BU2,667.8978271,34.12707298,-117.150665,,,,San Bernardino,CALFIRE,FALSE
2008,2008-10-15,DOG,668.5119019,40.59822831,-122.5582022,,,,Shasta,CALFIRE,FALSE
1995,1995-09-08,PARADISE,668.5266113,36.85528576,-118.5351221,,,,Fresno,CALFIRE,FALSE
1998,1998-10-22,FALSE CAPE,669.460022,40.48362314,-124.3756977,,,,Humboldt,CALFIRE,FALSE
1984,1984-01-01,GEYSER PEAK #4,671.2338257,38.77218978,-122.8642338,,,,Sonoma,CALFIRE,FALSE
2001,2001-01-01,SUNSHINE,673.2325439,40.62790646,-122.5281997,,,,Shasta,CALFIRE,FALSE
1981,1981-08-04,LUTON,674.4778442,34.74955424,-120.1735759,,,,Santa Barbara,CALFIRE,FALSE
2011,2011-07-21,YERBA BUENA UNIT,674.5404663,37.34131463,-121.6958935,,,,Santa Clara,CALFIRE,FALSE
1951,1951-07-07,DENNY,681.4016113,37.27501869,-119.8147934,,,,Madera,CALFIRE,FALSE
2007,2007-06-07,Wildcat North,681.5298462,40.09613436,-122.0196396,,,,Tehama,CALFIRE,FALSE
1955,1955-07-23,BISSET,681.5360107,37.37468628,-119.6427496,,,,Madera,CALFIRE,FALSE
2005,2005-10-01,NA,683.4117432,41.65190162,-121.7064376,,,,Siskiyou,CALFIRE,FALSE
2006,2006-06-30,RED ROCK UNDERBURN,683.9141235,41.5579647,-123.1580779,,,,Siskiyou,CALFIRE,FALSE
1952,1952-10-07,PIPER CONTROL BURN,684.0830688,39.00637375,-123.6223918,,,,Mendocino,CALFIRE,FALSE
2013,2013-05-23,San Felipe Valley VMP  - San Felipe Valley VMP Block 6,684.4814453,33.13877545,-116.5494122,,,,San Diego,CALFIRE,FALSE
2006,2005-10-24,06 EL CRATER UNDERBURN,684.6143188,40.63291731,-121.1026221,,,,Lassen,CALFIRE,FALSE
1989,1989-08-27,ALDRIDGE,684.7616577,40.54678998,-121.9501311,,,,Shasta,CALFIRE,FALSE
1989,1989-10-11,CRYSTAL R,686.2119751,36.60068706,-118.8102301,,,,Tulare,CALFIRE,FALSE
1983,1983-01-01,HATHAWAY III BURN,688.4844971,34.52156602,-118.6795639,,,,Los Angeles,CALFIRE,FALSE
2009,2009-10-09,STATELINE RXBURN,691.965332,41.98959266,-120.8562047,,,,Modoc,CALFIRE,FALSE
1994,1994-01-01,WEBB VMP UNIT 1,692.5838623,41.46949952,-121.1751492,,,,Modoc,CALFIRE,FALSE
2016,2016-03-14,BURN 4,693.9388428,37.33210681,-121.5914804,,,,Santa Clara,CALFIRE,FALSE
2010,2009-10-01,CHAMPS UB #5,694.7280273,40.70836584,-121.0587399,,,,Lassen,CALFIRE,FALSE
2016,2016-06-19,,697,40.082307,-122.057269,Broadcast,,,Tehama,PFIRS,FALSE
2017,2017-06-14,,698,40.081289,-122.060916,Broadcast,,,Tehama,PFIRS,FALSE
2003,2003-10-01,MILLER,698.2489624,35.87586881,-120.4626227,,,,Monterey,CALFIRE,FALSE
1952,1952-10-28,TUTSCH-HOFFMAN,699.6553345,37.51628069,-119.9216807,,,,Mariposa,CALFIRE,FALSE
2019,2019-11-23,,700,40.64825643,-122.043225,Broadcast,,,Shasta,PFIRS,FALSE
2019,2019-06-03,2019 TNC Rowles Unit,701.6541748,39.90604144,-122.0167916,,,,Tehama,CALFIRE,FALSE
2011,2011-01-26,MCARTHUR SWAMP VMP,704.0786133,41.10432511,-121.397291,,,,Shasta,CALFIRE,FALSE
2011,2011-10-01,BOOTHILL / LADDER UB 2002,704.0789185,40.77541389,-121.2783773,,,,Lassen,CALFIRE,FALSE
2016,2016-06-19,POND,705.2286987,40.08148283,-122.0590337,,,,Tehama,CALFIRE,FALSE
2005,2005-10-15,BENGARD RI,705.6759033,36.67432209,-121.5310297,,,,Monterey,CALFIRE,FALSE
2018,2018-10-24,,706,37.922,-120.042,Broadcast,,,Tuolumne,PFIRS,FALSE
2018,2018-10-24,,706,37.922,-120.042,Broadcast,,,Tuolumne,PFIRS,FALSE
1958,1958-08-02,CLARK,707.1121826,37.17072961,-119.7008916,,,,Madera,CALFIRE,FALSE
2005,2005-09-30,(54) SHIRTTAIL SUCCOR OAK,708.1549683,39.09444914,-120.7439524,,,,Placer,CALFIRE,FALSE
2015,2015-11-20,Middle Ridge Plot #3,708.2700195,37.18958472,-121.5329936,,,,Santa Clara,CALFIRE,FALSE
2011,2011-10-17,BLUE OAK PLOT 3,708.3068237,37.18958452,-121.5329931,,,,Santa Clara,CALFIRE,FALSE
1984,1984-01-01,PARDEE #2,711.1625366,38.28431222,-120.8299486,,,,Amador,CALFIRE,FALSE
1998,1999-06-08,MESA DE COLORADO VMP,715.9466553,33.51005032,-117.2838348,,,,Riverside,CALFIRE,FALSE
2017,2017-06-14,BROWN UNIT,718.0456543,39.88804893,-122.0080027,,,,Tehama,CALFIRE,FALSE
2003,2003-01-01,SHASTA DIVIDE,720.1780396,40.58637887,-122.5254413,,,,Shasta,CALFIRE,FALSE
1956,1956-08-11,BUMGAURDNER COOP #1,722.4563599,37.48534442,-119.9833553,,,,Mariposa,CALFIRE,FALSE
2017,2018-02-14,FEBRUARY 2018 PRESCRIBED FIRE,723.7302246,38.86715111,-123.1768378,,,,Mendocino,CALFIRE,FALSE
2017,2017-05-26,NA,724.1168823,36.1068105,-118.533897,,,,Tulare,CALFIRE,FALSE
2008,2008-05-30,Nature Conservancy Brown Unit,726.5613403,39.88788005,-122.0080881,,,,Tehama,CALFIRE,FALSE
2017,2017-06-15,,727,40.078564,-122.083533,Broadcast,,,Tehama,PFIRS,FALSE
1999,1999-01-01,TURNER,728.8868408,37.56307781,-119.6785508,,,,Mariposa,CALFIRE,FALSE
2000,2000-01-01,FIRE BREAK,729.2410278,33.68580823,-117.4531792,,,,Riverside,CALFIRE,FALSE
1995,1995-01-01,WEBB VMP UNIT 8,729.7399292,41.46182231,-121.2018769,,,,Modoc,CALFIRE,FALSE
1987,1987-09-07,TELL EAST,731.5742188,38.84742231,-120.9017721,,,,El Dorado,CALFIRE,FALSE
1957,1957-01-01,FRATERS #2,731.6946411,37.68392788,-120.1293505,,,,Mariposa,CALFIRE,FALSE
2005,2005-11-05,AZCONA VMP,735.49646,36.15691751,-121.2199911,,,,Monterey,CALFIRE,FALSE
2005,2005-10-31,YOLO VMP,735.6168823,38.63406333,-122.1441346,,,,Yolo,CALFIRE,FALSE
1988,1988-09-30,STUDHORSE CANYON,737.9472656,35.26346345,-118.4672974,,,,Kern,CALFIRE,FALSE
1995,1995-06-28,ST. ROSA/MESA BURRO,738.2203369,33.52762497,-117.2358757,,,,Riverside,CALFIRE,FALSE
1987,1987-01-01,BUCKHORN RANCH,740.6296997,40.68922388,-121.9611132,,,,Shasta,CALFIRE,FALSE
2019,2019-11-23,Dash VMP,741.5906372,40.65204073,-122.0364185,,,,Shasta,CALFIRE,FALSE
1988,1988-01-01,LA CRESTA/BEAR CREEK,741.9804688,33.55940404,-117.2721761,,,,Riverside,CALFIRE,FALSE
2019,2019-10-15,OCT_2019,741.9807129,39.52230204,-121.4451156,,,,Butte,CALFIRE,FALSE
1988,1988-08-01,OWENS #2,742.0952759,39.83032543,-121.7379439,,,,Butte,CALFIRE,FALSE
2018,2018-10-23,2018 Ely Rx,742.2468872,37.16844217,-119.2729289,,,,Fresno,CALFIRE,FALSE
2016,2016-11-29,,743,37.25615619,-120.8021879,Broadcast,,,Merced,PFIRS,FALSE
2017,2017-11-06,,743,37.2487,-120.7919,Broadcast,,,Merced,PFIRS,FALSE
1957,1957-09-07,WARD MTN,744.7804565,37.37907134,-119.9026973,,,,Mariposa,CALFIRE,FALSE
2007,2006-11-28,NORTH BEARDSLEY 3,746.5424194,38.22060826,-120.0706999,,,,Tuolumne,CALFIRE,FALSE
1954,1954-09-22,80 CLUB SOUTH,749.4746094,37.45378504,-119.9054851,,,,Mariposa,CALFIRE,FALSE
2007,2006-10-01,CASA DIABLO AREA MANAGED FIRE,749.7578125,37.62951658,-118.6539504,,,,Mono,CALFIRE,FALSE
1983,1983-09-05,LICHEN CREEK,750.6900635,38.86127989,-120.9184256,,,,El Dorado,CALFIRE,FALSE
2012,2012-06-21,Gallatin VMP,754.821106,40.06223899,-122.4248818,,,,Tehama,CALFIRE,FALSE
2013,2013-06-12,Gallatin VMP - Barker,754.821106,40.06223899,-122.4248818,,,,Tehama,CALFIRE,FALSE
1990,1990-10-10,GUADALUPE,755.9880371,37.45543482,-120.0470741,,,,Mariposa,CALFIRE,FALSE
1982,1982-01-01,POTRERO BURN,756.4807739,34.39242633,-118.6668523,,,,Los Angeles,CALFIRE,FALSE
1991,1991-11-14,JACKSON CREEK,758.6391602,38.32277741,-120.8153493,,,,Amador,CALFIRE,FALSE
1994,1994-01-01,DIVIDE SPRINGS,760.7615967,37.28693961,-121.6354123,,,,Santa Clara,CALFIRE,FALSE
1977,1977-09-14,REDWOODRX,760.8903198,36.69172072,-118.9159734,,,,Tulare,CALFIRE,FALSE
1972,1972-09-23,RAN. IMPROV. ESC. #1,762.6617432,37.59161074,-120.0932791,,,,Mariposa,CALFIRE,FALSE
1996,1996-05-30,FETZER VMP,765.8303833,39.26473023,-123.2538879,,,,Mendocino,CALFIRE,FALSE
1956,1956-07-20,BIGELOW,766.9028931,37.13578538,-119.6552851,,,,Madera,CALFIRE,FALSE
2019,2019-11-26,COURTRIGHT ROAD,767.194458,37.04023567,-118.9878728,,,,Fresno,CALFIRE,FALSE
2003,2003-10-10,VAN BOXTEL,767.4503784,35.9120714,-120.2947474,,,,Kings,CALFIRE,FALSE
1982,1982-07-31,BUCKHORN RANCH,770.7435303,40.67697522,-121.9846233,,,,Shasta,CALFIRE,FALSE
2000,2000-01-01,NA,771.3494263,35.82761146,-120.7651804,,,,Monterey,CALFIRE,FALSE
2018,2018-04-16,THOMAS MOUNTAIN BURN UNIT 1,771.5804443,33.6209113,-116.6723151,,,,Riverside,CALFIRE,FALSE
2006,2006-01-20,NA,775.5074463,33.52330176,-117.3750195,,,,Riverside,CALFIRE,FALSE
2006,2005-10-01,FALLS PRESCRIBED BURN,775.5090332,33.52330177,-117.3750195,,,,Riverside,CALFIRE,FALSE
1996,1996-01-01,WEBB VMP UNIT 6,775.909668,41.44820356,-121.2523019,,,,Modoc,CALFIRE,FALSE
2019,2019-06-13,,780,40.13146386,-122.0688772,Broadcast,,,Tehama,PFIRS,FALSE
1989,1989-02-01,KEENE RANCH,781.0581055,35.18931822,-118.5596634,,,,Kern,CALFIRE,FALSE
2013,2012-12-15,SHEEP,781.4874268,35.03963459,-120.1196644,,,,Santa Barbara,CALFIRE,FALSE
2008,2008-11-18,DAVENPORT,782.0124512,36.45044891,-118.6863736,,,,Tulare,CALFIRE,FALSE
2001,2001-05-11,UNIT #1,783.3925171,35.78242601,-120.820202,,,,San Luis Obispo,CALFIRE,FALSE
1986,1986-01-01,BARONA MESA,786.1710205,32.98949143,-116.7521256,,,,San Diego,CALFIRE,FALSE
2008,2008-06-25,PITTVILLE DFPZ 2008,786.7373047,40.88952843,-121.3081297,,,,Lassen,CALFIRE,FALSE
1956,1956-08-18,STIVERS,788.0996094,37.17101257,-119.5820721,,,,Madera,CALFIRE,FALSE
2018,2018-06-14,2018 TNC Foor Unit,788.52771,39.89589587,-122.0110005,,,,Tehama,CALFIRE,FALSE
1993,1993-06-20,BEATSON HOLLOW,790.9718628,39.5837106,-121.5901309,,,,Butte,CALFIRE,FALSE
1995,1995-09-01,BEATSON HOLLOW,791.0266724,39.58229898,-121.5902707,,,,Butte,CALFIRE,FALSE
2005,2005-11-01,SIMPSON UNDER BURN,792.5855713,38.59123912,-120.4511366,,,,El Dorado,CALFIRE,FALSE
1957,1957-07-26,ECKER,793.8022461,37.23330523,-119.6782056,,,,Madera,CALFIRE,FALSE
1917,1917-10-20,N/A,796.517395,41.79464261,-124.0510278,,,,Del Norte,CALFIRE,FALSE
2006,2006-07-19,BARNES NORTH06,801.5568848,37.02246874,-119.2436795,,,,Fresno,CALFIRE,FALSE
1968,1968-08-01,KILGORE,802.4736938,36.97202811,-118.7120467,,,,Fresno,CALFIRE,FALSE
2011,2011-09-23,EAGLE PEAK FUEL BREAK,803.9932251,39.99261083,-122.627805,,,,Tehama,CALFIRE,FALSE
1991,1991-12-09,NATURE CONSERV.,805.8203735,39.9052272,-121.9759478,,,,Tehama,CALFIRE,FALSE
2008,2008-10-28,GREENMTN,805.9150391,40.78520624,-122.1664963,,,,Shasta,CALFIRE,FALSE
2010,2010-06-23,The Nature Conservancy 2011 - Foor,808.060791,39.89590268,-122.0108577,,,,Tehama,CALFIRE,FALSE
2019,2019-11-26,11S40-KINGS RIVER HAZARD TREE,808.6576538,37.00975967,-119.0441256,,,,Fresno,CALFIRE,FALSE
1991,1991-10-22,BEATY #4,809.7958984,41.35220459,-121.4322603,,,,Modoc,CALFIRE,FALSE
2009,2009-07-05,HART,811.5692139,36.69729944,-118.8882825,,,,Tulare,CALFIRE,FALSE
1997,1997-06-18,OLD RANCH,812.1602783,33.96250129,-119.9964387,,,,Santa Barbara,CALFIRE,FALSE
1999,1999-01-01,PW-2,813.0401611,37.80518606,-119.8220238,,,,Tuolumne,CALFIRE,FALSE
1994,1994-10-13,FORT BAKER,814.760437,40.57870599,-123.7825701,,,,Humboldt,CALFIRE,FALSE
2006,2006-06-01,06 EL CRATER UNDERBURN,815.2897949,40.63510581,-121.1010447,,,,Lassen,CALFIRE,FALSE
2005,2005-05-28,01 QLG HC BLACKS RIDGE,816.2362671,40.83531953,-121.1865115,,,,Lassen,CALFIRE,FALSE
1991,1991-01-01,DEADHORSE RES. #E,817.7235107,41.09893574,-120.2887444,,,,Lassen,CALFIRE,FALSE
2019,2019-09-05,NEPA COVERED AREA,820.3682251,37.84666421,-118.9156743,,,,Mono,CALFIRE,FALSE
2018,2018-04-15,2018 CASA D BROADCAST BURNING,821.9788818,37.61160672,-118.6584751,,,,Mono,CALFIRE,FALSE
2005,2005-06-19,05 EL QLG DOW/SIGNAL UNDERBURN,825.6192627,40.7199394,-120.8402354,,,,Lassen,CALFIRE,FALSE
1967,1967-10-21,MARSH FLAT COOP #4,830.5641479,37.7325468,-120.267336,,,,Mariposa,CALFIRE,FALSE
2016,2016-06-17,GGR GOLIATH RX,830.7294312,36.69832714,-118.9051079,,,,Tulare,CALFIRE,FALSE
1993,1993-07-16,MOSEMAN #4,833.996582,40.59688878,-122.0811503,,,,Shasta,CALFIRE,FALSE
2006,1997-01-06,10S24,834.3200073,36.98070225,-119.1068055,,,,Fresno,CALFIRE,FALSE
2018,2018-06-01,DINKEY SOUTH ROCK CREEK SEGMENT 1,840.4588013,37.06925997,-119.1662249,,,,Fresno,CALFIRE,FALSE
2019,2019-10-17,BURN BLOCK D,841.6340942,41.36797611,-121.9620079,,,,Siskiyou,CALFIRE,FALSE
1991,1991-09-19,CROW #1,844.3270874,41.55417479,-122.5963034,,,,Siskiyou,CALFIRE,FALSE
2002,2002-04-26,LOCARRNINI VMP,845.284668,37.24068066,-121.4812742,,,,Santa Clara,CALFIRE,FALSE
2020,2019-10-01,BARNES NORTH UNDERBURN,845.7523804,37.02242852,-119.2439088,,,,Fresno,CALFIRE,FALSE
2005,2005-11-01,PHOENIX CANYON VMP,848.1789551,35.17067855,-120.4159129,,,,San Luis Obispo,CALFIRE,FALSE
1990,1990-09-18,CHARMICHAEL,848.2046509,39.5729949,-121.5659815,,,,Butte,CALFIRE,FALSE
1993,1993-08-08,SCHRIMER RAVINE,848.2050781,39.57158324,-121.5661224,,,,Butte,CALFIRE,FALSE
2006,2006-06-27,06 HC BLACKS RIDGE,850.5378418,40.81733852,-121.1549381,,,,Lassen,CALFIRE,FALSE
2013,2013-10-10,Rabbit VMP - Rabbit VMP,851.1229248,36.43833333,-120.9993948,,,,San Benito,CALFIRE,FALSE
2005,2005-10-23,HIGHBRIDGE EAST,851.8571167,36.46065973,-118.614028,,,,Tulare,CALFIRE,FALSE
2008,2004-08-01,LONE PINE MAST. FUELBREAK 4,853.7674561,34.27806713,-117.521896,,,,San Bernardino,CALFIRE,FALSE
2015,2015-08-28,KREW PROV UB,862.9863281,37.06326615,-119.1935257,,,,Fresno,CALFIRE,FALSE
2008,2007-05-25,NORTH ANTELOPE UNDERBURN,863.1129761,40.2130823,-120.6335743,,,,Plumas,CALFIRE,FALSE
2005,2005-06-24,EASTSIDE - LITTLE WILDCAT,863.7158813,40.08630626,-122.0154878,,,,Tehama,CALFIRE,FALSE
2011,2011-10-01,SAND BAR FLAT BURN UNIT A,865.1011353,38.18654468,-120.1753807,,,,Tuolumne,CALFIRE,FALSE
1979,1979-01-01,RONEY,865.5170898,40.01846913,-121.8208471,,,,Tehama,CALFIRE,FALSE
1986,1986-12-02,HALL CANYON CONTROLL,866.7189941,34.29650073,-119.262711,,,,Ventura,CALFIRE,FALSE
2015,2015-06-17,Beale Training Burn,868.9899902,39.08744948,-121.3750299,,,,Yuba,CALFIRE,FALSE
1980,1980-09-08,R VALLEY,871.1596069,36.55468665,-118.6139958,,,,Tulare,CALFIRE,FALSE
2017,2017-06-15,THE BREAKS 877 ACRES,873.9870605,40.07587465,-122.0796245,,,,Tehama,CALFIRE,FALSE
2012,2012-05-01,GREEN MOUNTAIN,879.2050171,40.78288813,-122.1291919,,,,Shasta,CALFIRE,FALSE
2009,2009-05-01,LONG GIBSON,879.5469971,41.13457618,-123.0723589,,,,Siskiyou,CALFIRE,FALSE
1999,1999-08-06,HALSTEAD,880.1768188,36.61689324,-118.7729345,,,,Tulare,CALFIRE,FALSE
2001,2001-06-04,UNIT #6,885.3397827,35.82804642,-120.7924955,,,,Monterey,CALFIRE,FALSE
2007,2007-09-26,"PW-17 Segs B, C & E",888.807312,37.63702261,-119.7024269,,,,Mariposa,CALFIRE,FALSE
1991,1991-01-01,DEADHORSE RES. #F,890.9401245,41.0935277,-120.2737455,,,,Lassen,CALFIRE,FALSE
1990,1990-10-09,PORTERFIELD #1,891.6687622,41.82586061,-121.7642899,,,,Siskiyou,CALFIRE,FALSE
1956,1956-08-04,DENNY FOOTMAN,893.6732178,37.27498375,-119.8193593,,,,Madera,CALFIRE,FALSE
1996,1996-01-01,LONG CYN - PORTE,894.0519409,35.07530367,-120.3159118,,,,San Luis Obispo,CALFIRE,FALSE
2016,2016-10-25,RX VMP,898.6416016,36.17051472,-120.4926466,,,,Fresno,CALFIRE,FALSE
2019,2019-09-26,,900,35.956563,-118.768509,Broadcast,,,Tulare,PFIRS,FALSE
1984,1984-09-10,MEYER,907.0319824,40.68666905,-122.2252306,,,,Shasta,CALFIRE,FALSE
1987,1987-01-01,HORSE VALLEY,912.2444458,37.26933112,-121.5524228,,,,Santa Clara,CALFIRE,FALSE
1983,1983-01-01,THE GEYSERS PROJECT,917.1362305,38.8464841,-122.8351945,,,,Sonoma,CALFIRE,FALSE
2009,2009-11-14,HERMRECK,919.7979126,35.16134012,-120.4373187,,,,San Luis Obispo,CALFIRE,FALSE
1953,1953-08-15,FOOTMAN,920.684021,37.27726281,-119.8343505,,,,Madera,CALFIRE,FALSE
1987,1987-01-01,KRAMER RANCH VMP,921.052002,41.17940923,-121.1827711,,,,Lassen,CALFIRE,FALSE
1988,1988-07-01,SYCAMORE,922.2675781,39.79791363,-121.7520717,,,,Butte,CALFIRE,FALSE
2011,2011-06-22,GALLAIN BURESS,923.0114746,40.07576576,-122.4137342,,,,Tehama,CALFIRE,FALSE
1985,1985-10-15,YUCCCA MT,923.2789917,36.55715311,-118.8770738,,,,Tulare,CALFIRE,FALSE
2004,2004-04-10,EDDY 54,925.7002563,41.23716301,-123.1357612,,,,Siskiyou,CALFIRE,FALSE
1975,1975-01-01,NA,928.6324463,37.56015879,-119.6365464,,,,Mariposa,CALFIRE,FALSE
1964,1964-10-10,MORRISSEY #2,928.8112793,37.5255028,-120.0235969,,,,Mariposa,CALFIRE,FALSE
2019,2019-05-22,FMU Broadcast Burn,929.5113525,33.84578706,-117.3971168,,,,Riverside,CALFIRE,FALSE
2020,2020-05-21,Lake Matthews FMU Broadcast Burn,929.5113525,33.84578706,-117.3971168,,,,Riverside,CALFIRE,FALSE
2003,2003-03-19,MCARTHUR SWAMP VMP,930.0217896,41.09240412,-121.4206832,,,,Shasta,CALFIRE,FALSE
2009,2009-04-15,HACKSAW 2009 RX-BURN,931.2057495,40.76959999,-121.2503696,,,,Lassen,CALFIRE,FALSE
2006,2006-06-08,NA,935.1356201,32.8094851,-116.4468789,,,,San Diego,CALFIRE,FALSE
2007,2007-05-31,Barker,935.7593384,40.06154068,-122.4287216,,,,Tehama,CALFIRE,FALSE
1957,1957-07-20,BIGELOW,936.1937866,37.12458861,-119.6775153,,,,Madera,CALFIRE,FALSE
2001,2001-10-19,BOEKENOOGEN VMP,938.1591187,36.39403124,-121.478523,,,,Monterey,CALFIRE,FALSE
1952,1952-08-02,RYAN,940.8917236,37.10614784,-119.6504814,,,,Madera,CALFIRE,FALSE
1995,1995-11-09,CASTLE RK,948.7272949,36.52022687,-118.73053,,,,Tulare,CALFIRE,FALSE
1989,1989-09-12,BUCKHORN RANCH,952.6213379,40.6768991,-121.9819165,,,,Shasta,CALFIRE,FALSE
1975,1975-01-01,NA,955.6697998,37.71278441,-119.7453286,,,,Mariposa,CALFIRE,FALSE
1957,1957-07-13,EXP RANGE,957.8358154,37.07433967,-119.7497688,,,,Madera,CALFIRE,FALSE
1958,1958-08-09,MCDOUGAL,957.8358154,37.07433967,-119.7497688,,,,Madera,CALFIRE,FALSE
1984,1984-09-26,HASKINS,959.9102173,40.67154302,-121.9083068,,,,Shasta,CALFIRE,FALSE
1995,1995-01-01,HERMRECK,963.7379761,35.16118059,-120.4368827,,,,San Luis Obispo,CALFIRE,FALSE
1954,1954-09-18,WHITLOCK COOP,969.7476196,37.53785028,-120.0007843,,,,Mariposa,CALFIRE,FALSE
2010,2010-10-01,TRAP RX BURN U17 1008 AC,974.4163208,38.66879638,-120.3031806,,,,El Dorado,CALFIRE,FALSE
2000,2000-09-29,BOEKENOOGEN PHASE 1,981.7873535,36.39382847,-121.4781604,,,,Monterey,CALFIRE,FALSE
